X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.680000e-02,1.000000e-04
152,1.76e-01,4.92e-01,
153,2.27e-01,4.62e-01,
154,2.27e-01,4.86e-01,
155,1.66e-01,4.56e-01,
156,2.52e-01,4.74e-01,
157,1.51e-01,4.44e-01,
158,1.94e-01,4.62e-01,
159,1.33e-01,4.32e-01,
160,1.80e-01,4.50e-01,
161,1.08e-01,4.14e-01,
162,1.48e-01,4.32e-01,
163,8.28e-02,3.96e-01,
164,1.15e-01,4.14e-01,
165,5.04e-02,3.78e-01,
166,1.04e-01,3.96e-01,
167,2.16e-02,3.54e-01,
168,5.76e-02,3.66e-01,
169,-3.60e-03,3.30e-01,
170,4.32e-02,3.42e-01,
171,-2.88e-02,3.06e-01,
172,0.00e+00,3.18e-01,
173,-5.40e-02,2.70e-01,
174,-3.60e-03,2.88e-01,
175,-7.92e-02,2.46e-01,
176,-3.96e-02,2.58e-01,
177,-9.72e-02,2.04e-01,
178,-5.40e-02,2.34e-01,
179,-1.04e-01,1.80e-01,
180,-6.84e-02,1.98e-01,
181,-1.22e-01,1.44e-01,
182,-1.37e-01,1.68e-01,
183,-6.84e-02,1.14e-01,
184,-9.36e-02,1.32e-01,
185,-1.48e-01,7.80e-02,
186,-1.01e-01,9.60e-02,
187,-1.55e-01,4.20e-02,
188,-1.66e-01,6.00e-02,
189,-1.04e-01,1.20e-02,
190,-1.22e-01,3.00e-02,
191,-1.69e-01,-2.40e-02,
192,-1.76e-01,-1.20e-02,
193,-1.19e-01,-6.60e-02,
194,-1.37e-01,-4.80e-02,
195,-1.80e-01,-1.02e-01,
196,-1.94e-01,-9.00e-02,
197,-9.00e-02,-1.38e-01,
198,-1.48e-01,-1.26e-01,
199,-1.91e-01,-1.74e-01,
200,-1.51e-01,-1.62e-01,
201,-1.98e-01,-2.16e-01,
202,-2.05e-01,-1.92e-01,
203,-1.55e-01,-2.40e-01,
204,-2.05e-01,-2.28e-01,
205,-1.58e-01,-2.70e-01,
