-0.60612244897959215,-0.7681418918918916
-0.58979591836734715,-0.7614527027027025
-0.57244897959183695,-0.7558783783783782
-0.55918367346938795,-0.7514189189189189
-0.54489795918367365,-0.7458445945945946
-0.53163265306122485,-0.741385135135135
-0.52040816326530645,-0.7369256756756755
-0.50510204081632675,-0.7324662162162163
-0.49387755102040835,-0.7280067567567567
-0.476530612244898235,-0.7235472972972972
-0.46326530612244925,-0.7202027027027027
-0.45000000000000025,-0.7157432432432431
-0.437755102040816365,-0.709054054054054
-0.426530612244897975,-0.7045945945945944
-0.412244897959183955,-0.6945608108108108
-0.39795918367346955,-0.6856418918918918
-0.38673469387755115,-0.6756081081081082
-0.37551020408163275,-0.6666891891891891
-0.36632653061224525,-0.6566554054054055
-0.359183673469388075,-0.6466216216216216
-0.35102040816326535,-0.6365878378378376
-0.342857142857142975,-0.6276689189189189
-0.332653061224495,-0.6142905405405406
-0.32653061224489815,-0.6053716216216216
-0.3193877551020415,-0.5931081081081082
-0.311224489795918445,-0.5797297297297295
-0.30510204081632655,-0.5708108108108108
-0.29795918367346945,-0.5540878378378378
-0.293877551020408135,-0.5418243243243241
-0.288775510204081655,-0.5284459459459458
-0.28571428571428585,-0.5161824324324322
-0.281632653061224545,-0.501689189189189
-0.276530612244898065,-0.48719594594594606
-0.2724489795918375,-0.47158783783783775
-0.270408163265306155,-0.45820945945945946
-0.268367346938775735,-0.4492905405405405
-0.26734693877551035,-0.43368243243243243
-0.2632653061224495,-0.4125000000000001
-0.26020408163265325,-0.3957770270270269
-0.257142857142857345,-0.380168918918919
-0.25408163265306135,-0.36233108108108114
-0.253061224489796075,-0.34672297297297283
-0.252040816326530645,-0.33111486486486474
-0.247959183673469365,-0.31885135135135134
-0.247959183673469365,-0.30547297297297304
-0.245918367346938955,-0.2932094594594594
-0.241836734693877685,-0.27537162162162154
-0.239795918367347045,-0.2642229729729728
-0.235714285714285775,-0.24750000000000005
-0.234693877551020565,-0.23635135135135132
-0.23163265306122455,-0.22074324324324301
-0.230612244897959285,-0.20736486486486472
-0.228571428571428655,-0.19398648648648642
-0.226530612244898235,-0.17949324324324323
-0.223469387755102175,-0.16611486486486493
-0.221428571428571535,-0.15162162162162174
-0.22040816326530615,-0.13601351351351343
-0.217346938775510265,-0.1259797297297296
-0.215306122448979845,-0.11594594594594598
-0.213265306122448985,-0.10479729729729725
-0.212244897959183785,-0.09476351351351364
-0.210204081632653145,-0.08138513513513512
-0.20714285714285735,-0.06689189189189193
-0.20714285714285735,-0.05908783783783789
-0.20306122448979585,-0.044594594594594694
-0.20204081632653065,-0.035675675675675755
-0.198979591836734755,-0.022297297297297236
-0.19693877551020415,-0.006689189189189149
-0.19693877551020415,0.0033445945945944633
-0.19693877551020415,0.02118243243243234
-0.193877551020408275,0.04905405405405405
-0.187755102040816365,0.06912162162162161
-0.18469387755102055,0.08695945945945949
-0.17959183673469385,0.10702702702702693
-0.17857142857142865,0.12040540540540534
-0.176530612244897975,0.1415878378378378
-0.17244897959183675,0.16054054054054046
-0.168367346938775425,0.17503378378378376
-0.163265306122449165,0.18952702702702695
-0.16122448979591835,0.20625000000000004
-0.16020408163265315,0.21962837837837834
-0.15408163265306145,0.23523648648648643
-0.151020408163265345,0.2508445945945945
-0.14795918367346955,0.2664527027027027
-0.14183673469387765,0.279831081081081
-0.13571428571428595,0.2954391891891891
-0.1295918367346945,0.3099324324324323
-0.123469387755102085,0.321081081081081
-0.116326530612244965,0.33334459459459453
-0.111224489795918485,0.34337837837837826
-0.104081632653061145,0.35675675675675667
-0.097959183673469455,0.37124999999999997
-0.090816326530612335,0.3835135135135135
-0.082653061224490015,0.395777027027027
-0.077551020408163315,0.4046959459459458
-0.067346938775510355,0.41695945945945934
-0.058163265306122375,0.42810810810810807
-0.0500000000000000445,0.4381418918918918
-0.041836734693877725,0.4515202702702701
-0.033673469387755175,0.46155405405405403
-0.023469387755101995,0.47270270270270265
-0.0112244897959183915,0.48385135135135127
0.0091836734693877545,0.5050337837837837
0.0224489795918367825,0.5139527027027025
0.032653061224489745,0.5217567567567566
0.0448979591836735645,0.5295608108108106
0.058163265306122595,0.5373648648648648
0.068367346938775555,0.542939189189189
0.080612244897959155,0.551858108108108
0.093877551020408185,0.5607770270270269
0.10204081632653055,0.5641216216216215
0.114285714285714325,0.5708108108108108
0.127551020408163355,0.5786148648648648
0.139795918367346955,0.5830743243243242
0.151020408163265345,0.5897635135135133
0.1663265306122455,0.5986824324324322
0.17857142857142865,0.6042567567567567
0.190816326530612425,0.609831081081081
0.203061224489796025,0.6154054054054052
0.218367346938775695,0.6220945945945945
0.230612244897959285,0.6287837837837836
0.242857142857142885,0.6332432432432431
0.253061224489796075,0.6377027027027026
0.26836734693877555,0.642162162162162
0.28061224489795915,0.6499662162162161
0.293877551020408365,0.6544256756756756
0.30816326530612265,0.658885135135135
0.32142857142857145,0.6633445945945944
0.329591836734693945,0.6689189189189189
0.34591836734693885,0.6733783783783782
0.366326530612244965,0.6800675675675675
0.384693877551020475,0.684527027027027
0.400000000000000135,0.6912162162162161
0.42142857142857155,0.700135135135135
0.43775510204081665,0.7079391891891891
0.45612244897959215,0.7157432432432431
0.472448979591836745,0.7202027027027025
0.490816326530612255,0.7313513513513512
0.51020408163265325,0.7424999999999998
0.52551020408163285,0.7458445945945945
0.54693877551020425,0.7503040540540539
0.56326530612244935,0.7525337837837837
0.57959183673469395,0.7547635135135133
0.59897959183673495,0.7569932432432431
0.6163265306122455,0.7603378378378377
0.6336734693877555,0.7614527027027025
0.64183673469387765,0.7625675675675674
0.62551020408163295,0.7592229729729728
0.60918367346938785,0.758108108108108
0.59897959183673495,0.7569932432432431
0.58367346938775525,0.7503040540540539
0.57346938775510235,0.7480743243243242
0.56122448979591895,0.7458445945945945
0.54693877551020425,0.741385135135135
0.53163265306122455,0.7369256756756756
0.51938775510204075,0.7313513513513512
0.50510204081632655,0.7268918918918917
0.490816326530612255,0.7190878378378378
0.473469387755102175,0.7112837837837837
0.460204081632653365,0.7045945945945944
0.44795918367346935,0.7012499999999999
0.43265306122448995,0.6945608108108107
0.41428571428571465,0.684527027027027
0.40612244897959185,0.6811824324324323
0.390816326530612165,0.6711486486486485
0.3795918367346945,0.6655743243243242
0.366326530612244965,0.6566554054054052
0.353061224489795935,0.6488513513513512
0.336734693877551065,0.6332432432432431
0.329591836734693945,0.6232094594594594
0.317346938775510355,0.6031418918918918
0.30816326530612265,0.585304054054054
